,ensembl_gene_id,hsapiens_homolog_ensembl_gene
65737,ENSMUSG00000125144,
65738,ENSMUSG00000063077,ENSG00000054523
65739,ENSMUSG00000036792,ENSG00000204406
65740,ENSMUSG00000139270,
65741,ENSMUSG00000042918,ENSG00000176909
65742,ENSMUSG00000139294,
65743,ENSMUSG00000142589,
65744,ENSMUSG00000139313,
65745,ENSMUSG00000142597,
65746,ENSMUSG00000139327,
65747,ENSMUSG00000111786,
65748,ENSMUSG00000139419,
65749,ENSMUSG00000125170,
65750,ENSMUSG00000139425,
65751,ENSMUSG00000112659,
65752,ENSMUSG00000139452,
65753,ENSMUSG00000093515,
65754,ENSMUSG00000102474,
65755,ENSMUSG00000139461,
65756,ENSMUSG00000104524,
65757,ENSMUSG00000054412,
65758,ENSMUSG00000125171,
65759,ENSMUSG00000139484,
65760,ENSMUSG00000026421,ENSG00000159176
65761,ENSMUSG00000110929,
65762,ENSMUSG00000139576,
65763,ENSMUSG00000121703,
65764,ENSMUSG00000139696,
65765,ENSMUSG00000142610,
65766,ENSMUSG00000061578,ENSG00000171435
65767,ENSMUSG00000142635,
65768,ENSMUSG00000125184,
65769,ENSMUSG00000139711,
65770,ENSMUSG00000142646,
65771,ENSMUSG00000125189,
65772,ENSMUSG00000142648,
65773,ENSMUSG00000125218,
65774,ENSMUSG00000139716,
65775,ENSMUSG00000125244,
65776,ENSMUSG00000125307,
65777,ENSMUSG00000041801,ENSG00000174307
65778,ENSMUSG00000085347,
65779,ENSMUSG00000125322,
65780,ENSMUSG00000055978,
65781,ENSMUSG00000125337,
65782,ENSMUSG00000139726,
65783,ENSMUSG00000026418,ENSG00000159173
65784,ENSMUSG00000125354,
65785,ENSMUSG00000139762,
65786,ENSMUSG00000125357,
65787,ENSMUSG00000139795,
65788,ENSMUSG00000104674,
65789,ENSMUSG00000085616,
65790,ENSMUSG00000107199,
65791,ENSMUSG00000121129,
65792,ENSMUSG00000104071,
65793,ENSMUSG00000142667,
65794,ENSMUSG00000125424,
65795,ENSMUSG00000052749,ENSG00000132256
65796,ENSMUSG00000106391,
65797,ENSMUSG00000125428,
65798,ENSMUSG00000142678,
65799,ENSMUSG00000100164,
65800,ENSMUSG00000105826,
65801,ENSMUSG00000107194,
65802,ENSMUSG00000111110,
65803,ENSMUSG00000104662,
65804,ENSMUSG00000139848,
65805,ENSMUSG00000054945,
65806,ENSMUSG00000139853,
65807,ENSMUSG00000121166,
65808,ENSMUSG00000139855,
65809,ENSMUSG00000060183,
65810,ENSMUSG00000139892,
65811,ENSMUSG00000142694,
65812,ENSMUSG00000139904,
65813,ENSMUSG00000142701,
65814,ENSMUSG00000084861,
65815,ENSMUSG00000073928,
65816,ENSMUSG00000142743,
65817,ENSMUSG00000006638,ENSG00000143994
65818,ENSMUSG00000073927,
65819,ENSMUSG00000142790,
65820,ENSMUSG00000092021,ENSG00000183347
65821,ENSMUSG00000073926,
65822,ENSMUSG00000139938,
65823,ENSMUSG00000080937,
65824,ENSMUSG00000139955,
65825,ENSMUSG00000084177,
65826,ENSMUSG00000139972,
65827,ENSMUSG00000077769,
65828,ENSMUSG00000073925,
65829,ENSMUSG00000139988,
65830,ENSMUSG00000069495,ENSG00000135999
65831,ENSMUSG00000142806,
65832,ENSMUSG00000111780,
65833,ENSMUSG00000142807,
65834,ENSMUSG00000140012,
65835,ENSMUSG00000140032,
65836,ENSMUSG00000125527,
65837,ENSMUSG00000046808,ENSG00000145246
65838,ENSMUSG00000142812,
65839,ENSMUSG00000140035,
65840,ENSMUSG00000051182,
65841,ENSMUSG00000140041,
65842,ENSMUSG00000087456,
65843,ENSMUSG00000073924,ENSG00000181109
65844,ENSMUSG00000120453,
65845,ENSMUSG00000073923,ENSG00000181023
65846,ENSMUSG00000097011,
65847,ENSMUSG00000140072,
65848,ENSMUSG00000070421,ENSG00000181074
65849,ENSMUSG00000140106,
65850,ENSMUSG00000140113,
65851,ENSMUSG00000070995,
65852,ENSMUSG00000082084,
65853,ENSMUSG00000125568,
65854,ENSMUSG00000073922,
65855,ENSMUSG00000125570,
65856,ENSMUSG00000041782,ENSG00000159166
65857,ENSMUSG00000125572,
65858,ENSMUSG00000140170,
65859,ENSMUSG00000081694,
65860,ENSMUSG00000086784,ENSG00000063241
65861,ENSMUSG00000120892,
65862,ENSMUSG00000142853,
65863,ENSMUSG00000125597,
65864,ENSMUSG00000111200,
65865,ENSMUSG00000125606,
65866,ENSMUSG00000037373,ENSG00000159692
65867,ENSMUSG00000140206,
65868,ENSMUSG00000140209,
65869,ENSMUSG00000110221,ENSG00000283567
65870,ENSMUSG00000110722,
65871,ENSMUSG00000140247,
65872,ENSMUSG00000140253,
65873,ENSMUSG00000108840,
65874,ENSMUSG00000140284,
65875,ENSMUSG00000142880,
65876,ENSMUSG00000110901,
65877,ENSMUSG00000121841,
65878,ENSMUSG00000074406,ENSG00000197483
65879,ENSMUSG00000140300,
65880,ENSMUSG00000140316,
65881,ENSMUSG00000107935,
65882,ENSMUSG00000035285,ENSG00000090971
65883,ENSMUSG00000112347,
65884,ENSMUSG00000107219,
65885,ENSMUSG00000142898,
65886,ENSMUSG00000026414,ENSG00000118194
65887,ENSMUSG00000091370,
65888,ENSMUSG00000140379,
65889,ENSMUSG00000140382,
65890,ENSMUSG00000026764,ENSG00000168280
65891,ENSMUSG00000140412,
65892,ENSMUSG00000142921,
65893,ENSMUSG00000140440,
65894,ENSMUSG00000142927,
65895,ENSMUSG00000140441,
65896,ENSMUSG00000142938,
65897,ENSMUSG00000035279,ENSG00000179954
65898,ENSMUSG00000120321,
65899,ENSMUSG00000140456,
65900,ENSMUSG00000125627,
65901,ENSMUSG00000140460,
65902,ENSMUSG00000121097,
65903,ENSMUSG00000120270,
65904,ENSMUSG00000140585,
65905,ENSMUSG00000142953,
65906,ENSMUSG00000111126,
65907,ENSMUSG00000140597,
65908,ENSMUSG00000140598,
65909,ENSMUSG00000142974,
65910,ENSMUSG00000140608,
65911,ENSMUSG00000140622,
65912,ENSMUSG00000121445,
65913,ENSMUSG00000140634,
65914,ENSMUSG00000085414,
65915,ENSMUSG00000125651,
65916,ENSMUSG00000125656,
65917,ENSMUSG00000140680,
65918,ENSMUSG00000097463,
65919,ENSMUSG00000140724,
65920,ENSMUSG00000030433,ENSG00000187550
65921,ENSMUSG00000140768,
65922,ENSMUSG00000073067,
65923,ENSMUSG00000142983,
65924,ENSMUSG00000143001,
65925,ENSMUSG00000143010,
65926,ENSMUSG00000085272,ENSG00000231274
65927,ENSMUSG00000143025,
65928,ENSMUSG00000143039,
65929,ENSMUSG00000107681,
65930,ENSMUSG00000112732,
65931,ENSMUSG00000121145,
65932,ENSMUSG00000082304,
65933,ENSMUSG00000051550,ENSG00000218891
65934,ENSMUSG00000143070,
65935,ENSMUSG00000140805,
65936,ENSMUSG00000082529,
65937,ENSMUSG00000143081,
65938,ENSMUSG00000140823,
65939,ENSMUSG00000049612,ENSG00000126861
65940,ENSMUSG00000140836,
65941,ENSMUSG00000143105,
65942,ENSMUSG00000112482,
65943,ENSMUSG00000070354,
65944,ENSMUSG00000140839,
65945,ENSMUSG00000125687,
65946,ENSMUSG00000140848,
65947,ENSMUSG00000100807,
65948,ENSMUSG00000143112,
65949,ENSMUSG00000061374,ENSG00000179943
65950,ENSMUSG00000093938,ENSG00000185862
65951,ENSMUSG00000143128,
65952,ENSMUSG00000087136,
65953,ENSMUSG00000143167,
65954,ENSMUSG00000078771,ENSG00000126860
65955,ENSMUSG00000143203,
65956,ENSMUSG00000125716,
65957,ENSMUSG00000125726,
65958,ENSMUSG00000143208,
65959,ENSMUSG00000140883,
65960,ENSMUSG00000125733,
65961,ENSMUSG00000085785,
65962,ENSMUSG00000090212,
65963,ENSMUSG00000017639,ENSG00000131242
65964,ENSMUSG00000143268,
65965,ENSMUSG00000143286,
65966,ENSMUSG00000097370,
65967,ENSMUSG00000140919,
65968,ENSMUSG00000125754,
65969,ENSMUSG00000140942,
65970,ENSMUSG00000125767,
65971,ENSMUSG00000140951,
65972,ENSMUSG00000107161,
65973,ENSMUSG00000125777,
65974,ENSMUSG00000140961,
65975,ENSMUSG00000089783,
65976,ENSMUSG00000074373,
65977,ENSMUSG00000143376,
65978,ENSMUSG00000121451,
65979,ENSMUSG00000141014,
65980,ENSMUSG00000106837,
65981,ENSMUSG00000125799,
65982,ENSMUSG00000107136,
65983,ENSMUSG00000028960,ENSG00000130939
65984,ENSMUSG00000107206,
65985,ENSMUSG00000094092,
65986,ENSMUSG00000125802,
65987,ENSMUSG00000120281,
65988,ENSMUSG00000143385,
65989,ENSMUSG00000053094,ENSG00000106609
65990,ENSMUSG00000051184,ENSG00000171443
65991,ENSMUSG00000125865,
65992,ENSMUSG00000064486,
65993,ENSMUSG00000141018,
65994,ENSMUSG00000088879,
65995,ENSMUSG00000077574,
65996,ENSMUSG00000125882,
65997,ENSMUSG00000108206,
65998,ENSMUSG00000065395,ENSG00000207614
65999,ENSMUSG00000065489,
66000,ENSMUSG00000065283,
66001,ENSMUSG00000143394,
66002,ENSMUSG00000141074,
66003,ENSMUSG00000125886,
66004,ENSMUSG00000018920,ENSG00000161921
66005,ENSMUSG00000112751,
66006,ENSMUSG00000141076,
66007,ENSMUSG00000109129,
66008,ENSMUSG00000141096,
66009,ENSMUSG00000125898,
66010,ENSMUSG00000141111,
66011,ENSMUSG00000120872,
66012,ENSMUSG00000111570,
66013,ENSMUSG00002075283,ENSG00000252391
66014,ENSMUSG00000074405,ENSG00000261221
66015,ENSMUSG00000033909,ENSG00000055483
66016,ENSMUSG00000143418,
66017,ENSMUSG00000141113,
66018,ENSMUSG00000125914,
66019,ENSMUSG00000141128,
66020,ENSMUSG00000143450,
66021,ENSMUSG00000125917,
66022,ENSMUSG00000125922,
66023,ENSMUSG00000143459,
66024,ENSMUSG00000087578,
66025,ENSMUSG00000100487,
66026,ENSMUSG00000035228,ENSG00000173581
66027,ENSMUSG00000143487,
66028,ENSMUSG00000082879,
66029,ENSMUSG00000143496,
66030,ENSMUSG00000050447,ENSG00000187123
66031,ENSMUSG00000112110,
66032,ENSMUSG00000106751,
66033,ENSMUSG00000097166,
66034,ENSMUSG00000025337,ENSG00000126524
66035,ENSMUSG00000143525,
66036,ENSMUSG00000143548,
66037,ENSMUSG00000143567,
66038,ENSMUSG00000026766,ENSG00000168288
66039,ENSMUSG00000143569,
66040,ENSMUSG00000125953,
66041,ENSMUSG00000143572,
66042,ENSMUSG00000141171,
66043,ENSMUSG00000111443,
66044,ENSMUSG00000056310,ENSG00000277149
66045,ENSMUSG00000056310,ENSG00000198874
66046,ENSMUSG00000141173,
66047,ENSMUSG00000043290,ENSG00000179922
66048,ENSMUSG00000055633,ENSG00000213015
66049,ENSMUSG00000141180,
66050,ENSMUSG00000109549,
66051,ENSMUSG00000107622,
66052,ENSMUSG00000109274,
66053,ENSMUSG00000143587,
66054,ENSMUSG00000035203,ENSG00000063245
66055,ENSMUSG00000143617,
66056,ENSMUSG00000143634,
66057,ENSMUSG00000143664,
66058,ENSMUSG00000033880,ENSG00000108679
66059,ENSMUSG00000143689,
66060,ENSMUSG00000143713,
66061,ENSMUSG00000143745,
66062,ENSMUSG00000112383,
66063,ENSMUSG00000143774,
66064,ENSMUSG00000143779,
66065,ENSMUSG00000143788,
66066,ENSMUSG00000143795,
66067,ENSMUSG00000125958,
66068,ENSMUSG00000143816,
66069,ENSMUSG00000086365,
66070,ENSMUSG00000143861,
66071,ENSMUSG00000089881,
66072,ENSMUSG00000025575,ENSG00000171302
66073,ENSMUSG00000081457,
66074,ENSMUSG00000083449,
66075,ENSMUSG00000141204,
66076,ENSMUSG00000111868,
66077,ENSMUSG00000085429,
66078,ENSMUSG00000141210,
66079,ENSMUSG00000082846,
66080,ENSMUSG00000141220,
66081,ENSMUSG00000083270,
66082,ENSMUSG00000141224,
66083,ENSMUSG00000017144,ENSG00000115963
66084,ENSMUSG00000141226,
66085,ENSMUSG00000141228,
66086,ENSMUSG00000126024,
66087,ENSMUSG00000141248,
66088,ENSMUSG00000120743,
66089,ENSMUSG00000111494,
66090,ENSMUSG00000143918,
66091,ENSMUSG00000099718,
66092,ENSMUSG00000112818,
66093,ENSMUSG00000034118,ENSG00000169902
66094,ENSMUSG00000100496,
66095,ENSMUSG00000081173,
66096,ENSMUSG00000086349,
66097,ENSMUSG00000141262,
66098,ENSMUSG00000126060,
66099,ENSMUSG00000107926,
66100,ENSMUSG00000089614,
66101,ENSMUSG00000084334,
66102,ENSMUSG00000120876,
66103,ENSMUSG00000056115,
66104,ENSMUSG00000081484,
66105,ENSMUSG00000087701,
66106,ENSMUSG00000036249,ENSG00000184898
66107,ENSMUSG00000017446,ENSG00000173918
66108,ENSMUSG00000141290,
66109,ENSMUSG00000044867,
66110,ENSMUSG00000035191,ENSG00000229292
66111,ENSMUSG00000035191,ENSG00000223638
66112,ENSMUSG00000085286,
66113,ENSMUSG00000107216,
66114,ENSMUSG00000085807,
66115,ENSMUSG00000072999,
66116,ENSMUSG00000080893,
66117,ENSMUSG00000086514,
66118,ENSMUSG00000143968,
66119,ENSMUSG00000085819,
66120,ENSMUSG00000041453,
66121,ENSMUSG00000087036,
66122,ENSMUSG00000028996,ENSG00000162444
66123,ENSMUSG00000033857,ENSG00000167280
66124,ENSMUSG00000083649,ENSG00000132341
66125,ENSMUSG00000109495,
66126,ENSMUSG00002075996,
66127,ENSMUSG00000118215,
66128,ENSMUSG00000141311,
66129,ENSMUSG00000141371,
66130,ENSMUSG00000080782,
66131,ENSMUSG00000143975,
66132,ENSMUSG00000070572,
66133,ENSMUSG00000086427,
66134,ENSMUSG00000091874,
66135,ENSMUSG00000026946,ENSG00000123609
66136,ENSMUSG00000020033,
66137,ENSMUSG00000028992,ENSG00000173614
66138,ENSMUSG00000091652,
66139,ENSMUSG00000143991,
66140,ENSMUSG00000144017,
66141,ENSMUSG00000144031,
66142,ENSMUSG00000109211,
66143,ENSMUSG00000144036,
66144,ENSMUSG00000119441,
66145,ENSMUSG00000035177,ENSG00000022556
66146,ENSMUSG00000126061,
66147,ENSMUSG00000111182,
66148,ENSMUSG00000126064,
66149,ENSMUSG00000126074,
66150,ENSMUSG00000126084,
66151,ENSMUSG00000077185,ENSG00000207500
66152,ENSMUSG00000077564,ENSG00000207051
66153,ENSMUSG00000087198,
66154,ENSMUSG00000110826,
66155,ENSMUSG00000016503,ENSG00000122034
66156,ENSMUSG00000028990,ENSG00000162441
66157,ENSMUSG00000141417,
66158,ENSMUSG00000101482,
66159,ENSMUSG00000126105,
66160,ENSMUSG00000026413,ENSG00000081277
66161,ENSMUSG00000126115,
66162,ENSMUSG00000141418,
66163,ENSMUSG00000108244,
66164,ENSMUSG00000144042,
66165,ENSMUSG00000109155,
66166,ENSMUSG00000111098,
66167,ENSMUSG00000048398,ENSG00000119862
66168,ENSMUSG00000126117,
66169,ENSMUSG00000111183,
66170,ENSMUSG00000111232,
66171,ENSMUSG00000083811,
66172,ENSMUSG00000084646,
66173,ENSMUSG00000108904,
66174,ENSMUSG00000093403,
66175,ENSMUSG00000106871,
66176,ENSMUSG00000121995,
66177,ENSMUSG00000078768,ENSG00000186017
66178,ENSMUSG00000109803,
66179,ENSMUSG00000122002,
66180,ENSMUSG00000126139,
66181,ENSMUSG00000087476,
66182,ENSMUSG00000141462,
66183,ENSMUSG00000126169,
66184,ENSMUSG00000126182,
66185,ENSMUSG00000144076,
66186,ENSMUSG00000122049,
66187,ENSMUSG00000120656,
66188,ENSMUSG00000144093,
66189,ENSMUSG00000122054,
66190,ENSMUSG00000109218,
66191,ENSMUSG00000098758,
66192,ENSMUSG00000141463,
66193,ENSMUSG00000144102,
66194,ENSMUSG00000122087,
66195,ENSMUSG00000049421,ENSG00000254004
66196,ENSMUSG00000144103,
66197,ENSMUSG00000126252,
66198,ENSMUSG00000053475,ENSG00000123610
66199,ENSMUSG00000122099,
66200,ENSMUSG00000112538,
66201,ENSMUSG00000126255,
66202,ENSMUSG00000106709,
66203,ENSMUSG00000122119,
66204,ENSMUSG00000087084,
66205,ENSMUSG00000126259,
66206,ENSMUSG00000144124,
66207,ENSMUSG00000144129,
66208,ENSMUSG00000144140,
66209,ENSMUSG00000017466,ENSG00000035862
66210,ENSMUSG00000087510,
66211,ENSMUSG00000112797,
66212,ENSMUSG00000098947,ENSG00000178201
66213,ENSMUSG00000141501,
66214,ENSMUSG00000122132,
66215,ENSMUSG00000090577,
66216,ENSMUSG00000107458,
66217,ENSMUSG00000122139,
66218,ENSMUSG00000105722,
66219,ENSMUSG00000106520,
66220,ENSMUSG00002076246,
66221,ENSMUSG00000122155,
66222,ENSMUSG00000106504,
66223,ENSMUSG00000141512,
66224,ENSMUSG00000036202,ENSG00000080345
66225,ENSMUSG00000074220,ENSG00000161298
66226,ENSMUSG00000126260,
66227,ENSMUSG00000106399,
66228,ENSMUSG00000092448,
66229,ENSMUSG00000091483,
66230,ENSMUSG00000122169,
66231,ENSMUSG00000065373,
66232,ENSMUSG00000122173,
66233,ENSMUSG00000042240,ENSG00000244752
66234,ENSMUSG00000076433,ENSG00000178404
66235,ENSMUSG00000122188,
66236,ENSMUSG00000126285,
66237,ENSMUSG00000102414,
66238,ENSMUSG00000051985,ENSG00000163395
66239,ENSMUSG00000126300,
66240,ENSMUSG00000144145,
66241,ENSMUSG00000141577,
66242,ENSMUSG00000126306,
66243,ENSMUSG00000108926,
66244,ENSMUSG00000141587,
66245,ENSMUSG00000037029,ENSG00000167635
66246,ENSMUSG00000108190,
66247,ENSMUSG00000034706,ENSG00000171595
66248,ENSMUSG00000112210,
66249,ENSMUSG00000097466,
66250,ENSMUSG00000101162,
66251,ENSMUSG00000066647,
66252,ENSMUSG00000105406,
66253,ENSMUSG00000074218,ENSG00000161281
66254,ENSMUSG00000029352,ENSG00000100053
66255,ENSMUSG00000112439,
66256,ENSMUSG00000122201,
66257,ENSMUSG00000144170,
66258,ENSMUSG00000122226,
66259,ENSMUSG00000144172,
66260,ENSMUSG00000087470,
66261,ENSMUSG00000144178,
66262,ENSMUSG00000078430,
66263,ENSMUSG00000001794,ENSG00000126247
66264,ENSMUSG00000143078,
66265,ENSMUSG00000126323,
66266,ENSMUSG00000120169,
66267,ENSMUSG00000126363,
66268,ENSMUSG00000126381,
66269,ENSMUSG00000141651,
66270,ENSMUSG00000126383,
66271,ENSMUSG00000141661,
66272,ENSMUSG00000074284,
66273,ENSMUSG00000141663,
66274,ENSMUSG00000064208,
66275,ENSMUSG00000097730,
66276,ENSMUSG00000137060,
66277,ENSMUSG00000111609,
66278,ENSMUSG00000126478,
66279,ENSMUSG00000142237,
66280,ENSMUSG00000126481,
66281,ENSMUSG00000112318,
66282,ENSMUSG00000126562,
66283,ENSMUSG00000123265,
66284,ENSMUSG00000126614,
66285,ENSMUSG00000101191,
66286,ENSMUSG00000110960,
66287,ENSMUSG00000126630,
66288,ENSMUSG00000112159,
66289,ENSMUSG00000141708,
66290,ENSMUSG00000123864,
66291,ENSMUSG00000126642,
66292,ENSMUSG00000126690,
66293,ENSMUSG00000141730,
66294,ENSMUSG00000082936,
66295,ENSMUSG00000100166,
66296,ENSMUSG00000086522,
66297,ENSMUSG00000110803,
66298,ENSMUSG00000010021,ENSG00000196169
66299,ENSMUSG00000112492,
66300,ENSMUSG00000126706,
66301,ENSMUSG00000112832,
66302,ENSMUSG00000126716,
66303,ENSMUSG00000107667,
66304,ENSMUSG00000026411,ENSG00000116857
66305,ENSMUSG00000126740,
66306,ENSMUSG00000051339,ENSG00000197077
66307,ENSMUSG00000126760,
66308,ENSMUSG00000126828,
66309,ENSMUSG00000111577,
66310,ENSMUSG00000059891,ENSG00000126467
66311,ENSMUSG00000126857,
66312,ENSMUSG00000090610,
66313,ENSMUSG00000026950,ENSG00000183091
66314,ENSMUSG00000111224,
66315,ENSMUSG00000127026,
66316,ENSMUSG00000102363,
66317,ENSMUSG00000122267,
66318,ENSMUSG00000103768,
66319,ENSMUSG00000126866,
66320,ENSMUSG00000078519,
66321,ENSMUSG00000095168,
66322,ENSMUSG00000106541,
66323,ENSMUSG00000111143,
66324,ENSMUSG00000108060,
66325,ENSMUSG00000104576,
66326,ENSMUSG00000106191,
66327,ENSMUSG00000139717,
66328,ENSMUSG00000106206,
66329,ENSMUSG00000026565,ENSG00000143190
66330,ENSMUSG00000066964,ENSG00000206069
66331,ENSMUSG00000122297,
66332,ENSMUSG00000126872,
66333,ENSMUSG00000112244,
66334,ENSMUSG00000126876,
66335,ENSMUSG00000130061,
66336,ENSMUSG00000126892,
66337,ENSMUSG00000122331,
66338,ENSMUSG00000097535,
66339,ENSMUSG00000122367,
66340,ENSMUSG00000126905,
66341,ENSMUSG00000042216,ENSG00000167037
66342,ENSMUSG00000126909,
66343,ENSMUSG00000086767,
66344,ENSMUSG00000111043,
66345,ENSMUSG00000126953,
66346,ENSMUSG00000000202,ENSG00000204347
66347,ENSMUSG00000126967,
66348,ENSMUSG00000086960,
66349,ENSMUSG00000126981,
66350,ENSMUSG00000089957,
66351,ENSMUSG00000126983,
66352,ENSMUSG00000090036,
66353,ENSMUSG00000127007,
66354,ENSMUSG00000007783,ENSG00000169169
66355,ENSMUSG00000128753,
66356,ENSMUSG00000127028,
66357,ENSMUSG00000122407,
66358,ENSMUSG00000122417,
66359,ENSMUSG00000097439,
66360,ENSMUSG00000034677,ENSG00000257008
66361,ENSMUSG00000122418,
66362,ENSMUSG00000087437,
66363,ENSMUSG00000107978,
66364,ENSMUSG00000071303,
66365,ENSMUSG00000138384,
66366,ENSMUSG00000118400,
66367,ENSMUSG00000045055,
66368,ENSMUSG00000051043,ENSG00000170412
66369,ENSMUSG00000112057,
66370,ENSMUSG00000135326,
66371,ENSMUSG00000122443,
66372,ENSMUSG00000122460,
66373,ENSMUSG00000141787,
66374,ENSMUSG00000087049,
66375,ENSMUSG00000112724,
66376,ENSMUSG00000141792,
66377,ENSMUSG00000127089,
66378,ENSMUSG00000121002,
66379,ENSMUSG00000110762,
66380,ENSMUSG00000127109,
66381,ENSMUSG00000138106,
66382,ENSMUSG00000120951,
66383,ENSMUSG00000121482,
66384,ENSMUSG00000111356,
66385,ENSMUSG00000132177,
66386,ENSMUSG00000122502,
66387,ENSMUSG00000111811,
66388,ENSMUSG00000086150,
66389,ENSMUSG00000090535,
66390,ENSMUSG00000136073,
66391,ENSMUSG00000086016,
66392,ENSMUSG00000097086,
66393,ENSMUSG00000097053,
66394,ENSMUSG00000122513,
66395,ENSMUSG00000121170,
66396,ENSMUSG00000097012,
66397,ENSMUSG00000127193,
66398,ENSMUSG00000141818,
66399,ENSMUSG00000127203,
66400,ENSMUSG00000078349,
66401,ENSMUSG00000141821,
66402,ENSMUSG00000127235,
66403,ENSMUSG00000141824,
66404,ENSMUSG00000127254,
66405,ENSMUSG00000096937,
66406,ENSMUSG00000034652,ENSG00000204345
66407,ENSMUSG00000034652,ENSG00000167851
66408,ENSMUSG00000085067,
66409,ENSMUSG00000127258,
66410,ENSMUSG00000127272,
66411,ENSMUSG00000122537,
66412,ENSMUSG00000122546,
66413,ENSMUSG00000122547,
66414,ENSMUSG00000119966,
66415,ENSMUSG00000122551,
66416,ENSMUSG00000112136,
66417,ENSMUSG00000122580,
66418,ENSMUSG00000122583,
66419,ENSMUSG00000136054,
66420,ENSMUSG00000086096,
66421,ENSMUSG00000112007,
66422,ENSMUSG00000111856,
66423,ENSMUSG00000126949,
66424,ENSMUSG00000095478,
66425,ENSMUSG00000130659,
66426,ENSMUSG00000127310,
66427,ENSMUSG00000127343,
66428,ENSMUSG00000111355,
66429,ENSMUSG00000052143,
66430,ENSMUSG00000097890,
66431,ENSMUSG00000127378,
66432,ENSMUSG00000127389,
66433,ENSMUSG00000122599,
66434,ENSMUSG00000127397,
66435,ENSMUSG00000086946,
66436,ENSMUSG00000127411,
66437,ENSMUSG00000063193,ENSG00000178789
66438,ENSMUSG00000141827,
66439,ENSMUSG00000141864,
66440,ENSMUSG00000097214,
66441,ENSMUSG00000112144,
66442,ENSMUSG00000121429,
66443,ENSMUSG00000122609,
66444,ENSMUSG00000097240,
66445,ENSMUSG00000122621,
66446,ENSMUSG00000109324,ENSG00000126457
66447,ENSMUSG00000120311,
66448,ENSMUSG00000083677,
66449,ENSMUSG00000058728,ENSG00000167850
66450,ENSMUSG00000127424,
66451,ENSMUSG00000127448,
66452,ENSMUSG00000034641,ENSG00000186074
66453,ENSMUSG00000127464,
66454,ENSMUSG00000122631,
66455,ENSMUSG00000122638,
66456,ENSMUSG00000122654,
66457,ENSMUSG00000087047,
66458,ENSMUSG00000044811,ENSG00000167850
66459,ENSMUSG00000091552,
66460,ENSMUSG00000122663,
66461,ENSMUSG00000142679,
66462,ENSMUSG00000122667,
66463,ENSMUSG00000112777,
66464,ENSMUSG00000122669,
66465,ENSMUSG00000134067,
66466,ENSMUSG00000122671,
66467,ENSMUSG00000112453,
66468,ENSMUSG00000122673,
66469,ENSMUSG00000126853,
66470,ENSMUSG00000141910,
66471,ENSMUSG00000111966,
66472,ENSMUSG00000141929,
66473,ENSMUSG00000122687,
66474,ENSMUSG00000112196,
66475,ENSMUSG00000112550,
66476,ENSMUSG00000127479,
66477,ENSMUSG00000141944,
66478,ENSMUSG00000112405,
66479,ENSMUSG00000127488,
66480,ENSMUSG00000141693,
66481,ENSMUSG00000112738,
66482,ENSMUSG00000141953,
66483,ENSMUSG00000122702,
66484,ENSMUSG00000141763,
66485,ENSMUSG00000127505,
66486,ENSMUSG00000107839,
66487,ENSMUSG00000085581,
66488,ENSMUSG00000127514,
66489,ENSMUSG00000094955,
66490,ENSMUSG00000127545,
66491,ENSMUSG00000141994,
66492,ENSMUSG00000069622,
66493,ENSMUSG00000127561,
66494,ENSMUSG00000112673,
66495,ENSMUSG00000122708,
66496,ENSMUSG00000127588,
66497,ENSMUSG00000122718,
66498,ENSMUSG00000124406,
66499,ENSMUSG00000122726,
66500,ENSMUSG00000127601,
66501,ENSMUSG00000122740,
66502,ENSMUSG00000127604,
66503,ENSMUSG00000122747,
66504,ENSMUSG00000111478,
66505,ENSMUSG00000089753,ENSG00000186074
66506,ENSMUSG00000087195,
66507,ENSMUSG00000087135,
66508,ENSMUSG00000124187,
66509,ENSMUSG00000141996,
66510,ENSMUSG00000141998,
66511,ENSMUSG00000069609,ENSG00000186074
66512,ENSMUSG00000122770,
66513,ENSMUSG00000122776,
66514,ENSMUSG00000142037,
66515,ENSMUSG00000122784,
66516,ENSMUSG00000089722,ENSG00000186074
66517,ENSMUSG00000104234,
66518,ENSMUSG00000122790,
66519,ENSMUSG00000069607,ENSG00000186074
66520,ENSMUSG00000142086,
66521,ENSMUSG00000127619,
66522,ENSMUSG00000142113,
66523,ENSMUSG00000127644,
66524,ENSMUSG00000142146,
66525,ENSMUSG00000122799,
66526,ENSMUSG00000105778,
66527,ENSMUSG00000104840,
66528,ENSMUSG00000127647,
66529,ENSMUSG00000053873,
66530,ENSMUSG00000127649,
66531,ENSMUSG00000142157,
66532,ENSMUSG00000122844,
66533,ENSMUSG00000048498,ENSG00000186407
66534,ENSMUSG00000127653,
66535,ENSMUSG00000058013,ENSG00000138758
66536,ENSMUSG00000127662,
66537,ENSMUSG00000127667,
66538,ENSMUSG00000122858,
66539,ENSMUSG00000127672,
66540,ENSMUSG00000122872,
66541,ENSMUSG00000127692,
66542,ENSMUSG00000045980,ENSG00000109066
66543,ENSMUSG00000127700,
66544,ENSMUSG00000142185,
66545,ENSMUSG00000127715,
66546,ENSMUSG00000142200,
66547,ENSMUSG00000127807,
66548,ENSMUSG00000127809,
66549,ENSMUSG00000127835,
66550,ENSMUSG00000127864,
66551,ENSMUSG00000127904,
66552,ENSMUSG00000127934,
66553,ENSMUSG00000142244,
66554,ENSMUSG00000097504,
